"cell_barcode","fov","core_id"
"c_1_112_353",112,"D10"
"c_1_112_359",112,"D10"
"c_1_112_56",112,"D10"
"c_1_112_615",112,"D10"
"c_1_112_637",112,"D10"
"c_1_112_653",112,"D10"
"c_1_112_77",112,"D10"
"c_1_112_845",112,"D10"
"c_1_112_937",112,"D10"
"c_1_112_963",112,"D10"
"c_1_112_97",112,"D10"
"c_1_112_974",112,"D10"
"c_1_113_192",113,"D10"
"c_1_113_228",113,"D10"
"c_1_113_4",113,"D10"
"c_1_113_474",113,"D10"
"c_1_113_564",113,"D10"
"c_1_113_68",113,"D10"
"c_1_114_186",114,"A10"
"c_1_114_20",114,"A10"
"c_1_114_256",114,"A10"
"c_1_114_51",114,"A10"
"c_1_114_73",114,"A10"
"c_1_115_187",115,"A10"
"c_1_115_210",115,"A10"
"c_1_115_227",115,"A10"
"c_1_115_260",115,"A10"
"c_1_115_272",115,"A10"
"c_1_116_100",116,"A7"
"c_1_116_2",116,"A7"
"c_1_116_296",116,"A7"
"c_1_116_350",116,"A7"
"c_1_116_396",116,"A7"
"c_1_116_59",116,"A7"
"c_1_117_173",117,"A7"
"c_1_117_24",117,"A7"
"c_1_117_331",117,"A7"
"c_1_117_34",117,"A7"
"c_1_117_350",117,"A7"
"c_1_117_387",117,"A7"
"c_1_117_4",117,"A7"
"c_1_117_407",117,"A7"
"c_1_117_428",117,"A7"
"c_1_117_84",117,"A7"
"c_1_117_88",117,"A7"
"c_1_118_337",118,"A8"
"c_1_118_426",118,"A8"
"c_1_118_55",118,"A8"
"c_1_118_567",118,"A8"
"c_1_118_579",118,"A8"
"c_1_118_647",118,"A8"
"c_1_118_682",118,"A8"
"c_1_118_684",118,"A8"
"c_1_118_716",118,"A8"
"c_1_118_773",118,"A8"
"c_1_118_780",118,"A8"
"c_1_118_795",118,"A8"
"c_1_118_831",118,"A8"
"c_1_118_844",118,"A8"
"c_1_118_913",118,"A8"
"c_1_118_92",118,"A8"
"c_1_118_929",118,"A8"
"c_1_118_945",118,"A8"
"c_1_118_966",118,"A8"
"c_1_118_969",118,"A8"
"c_1_119_171",119,"A8"
"c_1_119_185",119,"A8"
"c_1_119_206",119,"A8"
"c_1_119_218",119,"A8"
"c_1_119_349",119,"A8"
"c_1_119_354",119,"A8"
"c_1_119_356",119,"A8"
"c_1_119_523",119,"A8"
"c_1_119_527",119,"A8"
"c_1_119_531",119,"A8"
"c_1_119_557",119,"A8"
"c_1_119_564",119,"A8"
"c_1_119_6",119,"A8"
"c_1_119_610",119,"A8"
"c_1_119_631",119,"A8"
"c_1_119_668",119,"A8"
"c_1_119_689",119,"A8"
"c_1_119_704",119,"A8"
"c_1_119_759",119,"A8"
"c_1_119_766",119,"A8"
"c_1_119_77",119,"A8"
"c_1_119_835",119,"A8"
"c_1_119_96",119,"A8"
"c_1_11_105",11,"A4"
"c_1_11_126",11,"A4"
"c_1_11_149",11,"A4"
"c_1_11_160",11,"A4"
"c_1_11_187",11,"A4"
"c_1_11_199",11,"A4"
"c_1_11_259",11,"A4"
"c_1_11_293",11,"A4"
"c_1_11_36",11,"A4"
"c_1_11_362",11,"A4"
"c_1_11_369",11,"A4"
"c_1_11_378",11,"A4"
"c_1_11_483",11,"A4"
"c_1_11_516",11,"A4"
"c_1_11_524",11,"A4"
"c_1_11_558",11,"A4"
"c_1_11_582",11,"A4"
"c_1_11_598",11,"A4"
"c_1_11_605",11,"A4"
"c_1_11_61",11,"A4"
"c_1_11_66",11,"A4"
"c_1_11_82",11,"A4"
"c_1_11_87",11,"A4"
"c_1_11_9",11,"A4"
"c_1_11_93",11,"A4"
"c_1_120_196",120,"H6"
"c_1_120_228",120,"H6"
"c_1_120_293",120,"H6"
"c_1_120_402",120,"H6"
"c_1_120_467",120,"H6"
"c_1_120_624",120,"H6"
"c_1_120_645",120,"H6"
"c_1_120_646",120,"H6"
"c_1_120_669",120,"H6"
"c_1_120_689",120,"H6"
"c_1_120_709",120,"H6"
"c_1_120_719",120,"H6"
"c_1_120_810",120,"H6"
"c_1_120_854",120,"H6"
"c_1_120_869",120,"H6"
"c_1_121_166",121,"H6"
"c_1_121_199",121,"H6"
"c_1_121_230",121,"H6"
"c_1_121_266",121,"H6"
"c_1_121_318",121,"H6"
"c_1_121_322",121,"H6"
"c_1_121_330",121,"H6"
"c_1_121_363",121,"H6"
"c_1_121_44",121,"H6"
"c_1_121_498",121,"H6"
"c_1_121_539",121,"H6"
"c_1_121_553",121,"H6"
"c_1_121_56",121,"H6"
"c_1_121_596",121,"H6"
"c_1_121_654",121,"H6"
"c_1_121_748",121,"H6"
"c_1_121_775",121,"H6"
"c_1_121_779",121,"H6"
"c_1_121_785",121,"H6"
"c_1_12_106",12,"A4"
"c_1_12_113",12,"A4"
"c_1_12_130",12,"A4"
"c_1_12_146",12,"A4"
"c_1_12_191",12,"A4"
"c_1_12_226",12,"A4"
"c_1_12_239",12,"A4"
"c_1_12_27",12,"A4"
"c_1_12_282",12,"A4"
"c_1_12_306",12,"A4"
"c_1_12_31",12,"A4"
"c_1_12_353",12,"A4"
"c_1_12_354",12,"A4"
"c_1_12_395",12,"A4"
"c_1_12_429",12,"A4"
"c_1_12_435",12,"A4"
"c_1_12_441",12,"A4"
"c_1_12_470",12,"A4"
"c_1_12_472",12,"A4"
"c_1_12_612",12,"A4"
"c_1_12_640",12,"A4"
"c_1_12_675",12,"A4"
"c_1_12_734",12,"A4"
"c_1_12_739",12,"A4"
"c_1_12_770",12,"A4"
"c_1_12_819",12,"A4"
"c_1_12_851",12,"A4"
"c_1_13_1372",13,"A5"
"c_1_13_2095",13,"A5"
"c_1_13_300",13,"A5"
"c_1_14_1383",14,"A7"
"c_1_14_1438",14,"A7"
"c_1_14_1518",14,"A7"
"c_1_14_1557",14,"A7"
"c_1_14_1600",14,"A7"
"c_1_14_1620",14,"A7"
"c_1_14_1700",14,"A7"
"c_1_14_1720",14,"A7"
"c_1_14_1821",14,"A7"
"c_1_14_1838",14,"A7"
"c_1_14_1895",14,"A7"
"c_1_14_1939",14,"A7"
"c_1_14_1956",14,"A7"
"c_1_14_1981",14,"A7"
"c_1_14_2011",14,"A7"
"c_1_14_202",14,"A7"
"c_1_14_2052",14,"A7"
"c_1_14_2081",14,"A7"
"c_1_14_2182",14,"A7"
"c_1_14_2208",14,"A7"
"c_1_14_2243",14,"A7"
"c_1_14_27",14,"A7"
"c_1_14_318",14,"A7"
"c_1_14_340",14,"A7"
"c_1_14_453",14,"A7"
"c_1_14_489",14,"A7"
"c_1_14_57",14,"A7"
"c_1_14_754",14,"A7"
"c_1_14_800",14,"A7"
"c_1_14_820",14,"A7"
"c_1_14_887",14,"A7"
"c_1_15_1045",15,"A8"
"c_1_15_105",15,"A8"
"c_1_15_1244",15,"A8"
"c_1_15_1264",15,"A8"
"c_1_15_1289",15,"A8"
"c_1_15_1351",15,"A8"
"c_1_15_1441",15,"A8"
"c_1_15_1484",15,"A8"
"c_1_15_1537",15,"A8"
"c_1_15_1559",15,"A8"
"c_1_15_159",15,"A8"
"c_1_15_1649",15,"A8"
"c_1_15_1669",15,"A8"
"c_1_15_171",15,"A8"
"c_1_15_1792",15,"A8"
"c_1_15_1825",15,"A8"
"c_1_15_192",15,"A8"
"c_1_15_1963",15,"A8"
"c_1_15_205",15,"A8"
"c_1_15_2094",15,"A8"
"c_1_15_2264",15,"A8"
"c_1_15_2416",15,"A8"
"c_1_15_2424",15,"A8"
"c_1_15_2431",15,"A8"
"c_1_15_2481",15,"A8"
"c_1_15_444",15,"A8"
"c_1_15_491",15,"A8"
"c_1_15_511",15,"A8"
"c_1_15_62",15,"A8"
"c_1_15_63",15,"A8"
"c_1_15_694",15,"A8"
"c_1_15_747",15,"A8"
"c_1_15_935",15,"A8"
"c_1_16_1040",16,"A9"
"c_1_16_1168",16,"A9"
"c_1_16_12",16,"A9"
"c_1_16_1235",16,"A9"
"c_1_16_1250",16,"A9"
"c_1_16_1254",16,"A9"
"c_1_16_1297",16,"A9"
"c_1_16_136",16,"A9"
"c_1_16_137",16,"A9"
"c_1_16_141",16,"A9"
"c_1_16_161",16,"A9"
"c_1_16_176",16,"A9"
"c_1_16_191",16,"A9"
"c_1_16_218",16,"A9"
"c_1_16_23",16,"A9"
"c_1_16_24",16,"A9"
"c_1_16_241",16,"A9"
"c_1_16_246",16,"A9"
"c_1_16_279",16,"A9"
"c_1_16_304",16,"A9"
"c_1_16_306",16,"A9"
"c_1_16_323",16,"A9"
"c_1_16_326",16,"A9"
"c_1_16_348",16,"A9"
"c_1_16_42",16,"A9"
"c_1_16_526",16,"A9"
"c_1_16_615",16,"A9"
"c_1_16_617",16,"A9"
"c_1_16_679",16,"A9"
"c_1_16_685",16,"A9"
"c_1_16_691",16,"A9"
"c_1_16_720",16,"A9"
"c_1_16_722",16,"A9"
"c_1_16_739",16,"A9"
"c_1_16_786",16,"A9"
"c_1_16_842",16,"A9"
"c_1_16_867",16,"A9"
"c_1_16_886",16,"A9"
"c_1_17_105",17,"B9"
"c_1_17_1071",17,"B9"
"c_1_17_1074",17,"B9"
"c_1_17_1146",17,"B9"
"c_1_17_1159",17,"B9"
"c_1_17_133",17,"B9"
"c_1_17_146",17,"B9"
"c_1_17_242",17,"B9"
"c_1_17_253",17,"B9"
"c_1_17_286",17,"B9"
"c_1_17_342",17,"B9"
"c_1_17_414",17,"B9"
"c_1_17_419",17,"B9"
"c_1_17_43",17,"B9"
"c_1_17_489",17,"B9"
"c_1_17_505",17,"B9"
"c_1_17_547",17,"B9"
"c_1_17_57",17,"B9"
"c_1_17_64",17,"B9"
"c_1_17_643",17,"B9"
"c_1_17_733",17,"B9"
"c_1_17_74",17,"B9"
"c_1_17_801",17,"B9"
"c_1_17_810",17,"B9"
"c_1_17_825",17,"B9"
"c_1_17_840",17,"B9"
"c_1_17_905",17,"B9"
"c_1_17_914",17,"B9"
"c_1_17_991",17,"B9"
"c_1_18_125",18,"A10"
"c_1_18_163",18,"A10"
"c_1_18_19",18,"A10"
"c_1_18_194",18,"A10"
"c_1_18_195",18,"A10"
"c_1_18_211",18,"A10"
"c_1_18_241",18,"A10"
"c_1_18_263",18,"A10"
"c_1_18_336",18,"A10"
"c_1_18_343",18,"A10"
"c_1_18_348",18,"A10"
"c_1_18_403",18,"A10"
"c_1_18_406",18,"A10"
"c_1_18_417",18,"A10"
"c_1_18_426",18,"A10"
"c_1_18_453",18,"A10"
"c_1_18_476",18,"A10"
"c_1_18_567",18,"A10"
"c_1_18_595",18,"A10"
"c_1_18_646",18,"A10"
"c_1_18_714",18,"A10"
"c_1_18_73",18,"A10"
"c_1_18_762",18,"A10"
"c_1_18_850",18,"A10"
"c_1_19_1041",19,"B10"
"c_1_19_1080",19,"B10"
"c_1_19_1105",19,"B10"
"c_1_19_122",19,"B10"
"c_1_19_1267",19,"B10"
"c_1_19_1296",19,"B10"
"c_1_19_1305",19,"B10"
"c_1_19_1340",19,"B10"
"c_1_19_1373",19,"B10"
"c_1_19_1452",19,"B10"
"c_1_19_1455",19,"B10"
"c_1_19_1482",19,"B10"
"c_1_19_1486",19,"B10"
"c_1_19_1500",19,"B10"
"c_1_19_1505",19,"B10"
"c_1_19_1523",19,"B10"
"c_1_19_1574",19,"B10"
"c_1_19_1615",19,"B10"
"c_1_19_1695",19,"B10"
"c_1_19_170",19,"B10"
"c_1_19_1765",19,"B10"
"c_1_19_1807",19,"B10"
"c_1_19_1948",19,"B10"
"c_1_19_1952",19,"B10"
"c_1_19_2084",19,"B10"
"c_1_19_2089",19,"B10"
"c_1_19_2129",19,"B10"
"c_1_19_2144",19,"B10"
"c_1_19_2152",19,"B10"
"c_1_19_2187",19,"B10"
"c_1_19_2281",19,"B10"
"c_1_19_2300",19,"B10"
"c_1_19_2309",19,"B10"
"c_1_19_267",19,"B10"
"c_1_19_289",19,"B10"
"c_1_19_358",19,"B10"
"c_1_19_399",19,"B10"
"c_1_19_407",19,"B10"
"c_1_19_453",19,"B10"
"c_1_19_498",19,"B10"
"c_1_19_503",19,"B10"
"c_1_19_525",19,"B10"
"c_1_19_554",19,"B10"
"c_1_19_600",19,"B10"
"c_1_19_647",19,"B10"
"c_1_19_668",19,"B10"
"c_1_19_674",19,"B10"
"c_1_19_741",19,"B10"
"c_1_19_762",19,"B10"
"c_1_19_812",19,"B10"
"c_1_19_820",19,"B10"
"c_1_19_837",19,"B10"
"c_1_19_840",19,"B10"
"c_1_19_953",19,"B10"
"c_1_1_22",1,"A1"
"c_1_1_38",1,"A1"
"c_1_1_577",1,"A1"
"c_1_20_1038",20,"D10"
"c_1_20_1051",20,"D10"
"c_1_20_1089",20,"D10"
"c_1_20_1111",20,"D10"
"c_1_20_1137",20,"D10"
"c_1_20_1235",20,"D10"
"c_1_20_1366",20,"D10"
"c_1_20_1505",20,"D10"
"c_1_20_1600",20,"D10"
"c_1_20_1671",20,"D10"
"c_1_20_1785",20,"D10"
"c_1_20_1886",20,"D10"
"c_1_20_1960",20,"D10"
"c_1_20_1970",20,"D10"
"c_1_20_1974",20,"D10"
"c_1_20_1984",20,"D10"
"c_1_20_214",20,"D10"
"c_1_20_299",20,"D10"
"c_1_20_396",20,"D10"
"c_1_20_448",20,"D10"
"c_1_20_457",20,"D10"
"c_1_20_477",20,"D10"
"c_1_20_512",20,"D10"
"c_1_20_56",20,"D10"
"c_1_20_599",20,"D10"
"c_1_20_651",20,"D10"
"c_1_20_708",20,"D10"
"c_1_20_807",20,"D10"
"c_1_20_819",20,"D10"
"c_1_20_83",20,"D10"
"c_1_20_892",20,"D10"
"c_1_20_929",20,"D10"
"c_1_20_933",20,"D10"
"c_1_20_948",20,"D10"
"c_1_20_949",20,"D10"
"c_1_21_1003",21,"D9"
"c_1_21_102",21,"D9"
"c_1_21_1117",21,"D9"
"c_1_21_1204",21,"D9"
"c_1_21_1228",21,"D9"
"c_1_21_1282",21,"D9"
"c_1_21_1315",21,"D9"
"c_1_21_1322",21,"D9"
"c_1_21_1472",21,"D9"
"c_1_21_150",21,"D9"
"c_1_21_152",21,"D9"
"c_1_21_166",21,"D9"
"c_1_21_220",21,"D9"
"c_1_21_289",21,"D9"
"c_1_21_342",21,"D9"
"c_1_21_398",21,"D9"
"c_1_21_410",21,"D9"
"c_1_21_420",21,"D9"
"c_1_21_435",21,"D9"
"c_1_21_547",21,"D9"
"c_1_21_564",21,"D9"
"c_1_21_572",21,"D9"
"c_1_21_643",21,"D9"
"c_1_21_663",21,"D9"
"c_1_21_727",21,"D9"
"c_1_21_734",21,"D9"
"c_1_21_760",21,"D9"
"c_1_21_79",21,"D9"
"c_1_21_883",21,"D9"
"c_1_21_906",21,"D9"
"c_1_21_924",21,"D9"
"c_1_22_1029",22,"C8"
"c_1_22_1037",22,"C8"
"c_1_22_1120",22,"C8"
"c_1_22_1167",22,"C8"
"c_1_22_1188",22,"C8"
"c_1_22_151",22,"C8"
"c_1_22_196",22,"C8"
"c_1_22_214",22,"C8"
"c_1_22_322",22,"C8"
"c_1_22_344",22,"C8"
"c_1_22_348",22,"C8"
"c_1_22_428",22,"C8"
"c_1_22_473",22,"C8"
"c_1_22_483",22,"C8"
"c_1_22_497",22,"C8"
"c_1_22_528",22,"C8"
"c_1_22_53",22,"C8"
"c_1_22_577",22,"C8"
"c_1_22_593",22,"C8"
"c_1_22_596",22,"C8"
"c_1_22_650",22,"C8"
"c_1_22_719",22,"C8"
"c_1_22_744",22,"C8"
"c_1_22_770",22,"C8"
"c_1_22_832",22,"C8"
"c_1_22_980",22,"C8"
"c_1_23_159",23,"D8"
"c_1_23_198",23,"D8"
"c_1_23_202",23,"D8"
"c_1_23_260",23,"D8"
"c_1_23_318",23,"D8"
"c_1_23_635",23,"D8"
"c_1_23_696",23,"D8"
"c_1_23_782",23,"D8"
"c_1_24_111",24,"C7"
"c_1_24_160",24,"C7"
"c_1_24_35",24,"C7"
"c_1_24_41",24,"C7"
"c_1_24_46",24,"C7"
"c_1_24_53",24,"C7"
"c_1_24_6",24,"C7"
"c_1_25_315",25,"C7"
"c_1_25_37",25,"C7"
"c_1_26_26",26,"C5"
"c_1_26_394",26,"C5"
"c_1_26_63",26,"C5"
"c_1_27_298",27,"B4"
"c_1_28_46",28,"B3"
"c_1_29_1000",29,"C2"
"c_1_29_1033",29,"C2"
"c_1_29_1111",29,"C2"
"c_1_29_1138",29,"C2"
"c_1_29_1141",29,"C2"
"c_1_29_1216",29,"C2"
"c_1_29_1218",29,"C2"
"c_1_29_122",29,"C2"
"c_1_29_1230",29,"C2"
"c_1_29_1282",29,"C2"
"c_1_29_1286",29,"C2"
"c_1_29_1307",29,"C2"
"c_1_29_1323",29,"C2"
"c_1_29_1328",29,"C2"
"c_1_29_1346",29,"C2"
"c_1_29_1353",29,"C2"
"c_1_29_1464",29,"C2"
"c_1_29_1504",29,"C2"
"c_1_29_1509",29,"C2"
"c_1_29_1527",29,"C2"
"c_1_29_1548",29,"C2"
"c_1_29_160",29,"C2"
"c_1_29_1625",29,"C2"
"c_1_29_1662",29,"C2"
"c_1_29_1682",29,"C2"
"c_1_29_1749",29,"C2"
"c_1_29_1765",29,"C2"
"c_1_29_1837",29,"C2"
"c_1_29_1877",29,"C2"
"c_1_29_188",29,"C2"
"c_1_29_1895",29,"C2"
"c_1_29_1937",29,"C2"
"c_1_29_2021",29,"C2"
"c_1_29_2059",29,"C2"
"c_1_29_2096",29,"C2"
"c_1_29_2104",29,"C2"
"c_1_29_212",29,"C2"
"c_1_29_2133",29,"C2"
"c_1_29_2161",29,"C2"
"c_1_29_2228",29,"C2"
"c_1_29_2253",29,"C2"
"c_1_29_2362",29,"C2"
"c_1_29_2387",29,"C2"
"c_1_29_2462",29,"C2"
"c_1_29_2466",29,"C2"
"c_1_29_2467",29,"C2"
"c_1_29_2484",29,"C2"
"c_1_29_2491",29,"C2"
"c_1_29_2497",29,"C2"
"c_1_29_2505",29,"C2"
"c_1_29_2532",29,"C2"
"c_1_29_2561",29,"C2"
"c_1_29_258",29,"C2"
"c_1_29_2604",29,"C2"
"c_1_29_2622",29,"C2"
"c_1_29_2637",29,"C2"
"c_1_29_2642",29,"C2"
"c_1_29_2750",29,"C2"
"c_1_29_2752",29,"C2"
"c_1_29_2771",29,"C2"
"c_1_29_319",29,"C2"
"c_1_29_343",29,"C2"
"c_1_29_357",29,"C2"
"c_1_29_363",29,"C2"
"c_1_29_394",29,"C2"
"c_1_29_414",29,"C2"
"c_1_29_456",29,"C2"
"c_1_29_497",29,"C2"
"c_1_29_535",29,"C2"
"c_1_29_565",29,"C2"
"c_1_29_61",29,"C2"
"c_1_29_690",29,"C2"
"c_1_29_695",29,"C2"
"c_1_29_709",29,"C2"
"c_1_29_714",29,"C2"
"c_1_29_715",29,"C2"
"c_1_29_720",29,"C2"
"c_1_29_733",29,"C2"
"c_1_29_863",29,"C2"
"c_1_29_893",29,"C2"
"c_1_29_918",29,"C2"
"c_1_29_953",29,"C2"
"c_1_29_979",29,"C2"
"c_1_29_985",29,"C2"
"c_1_29_999",29,"C2"
"c_1_2_110",2,"A1"
"c_1_2_293",2,"A1"
"c_1_30_100",30,"C1"
"c_1_30_1015",30,"C1"
"c_1_30_1029",30,"C1"
"c_1_30_1119",30,"C1"
"c_1_30_1142",30,"C1"
"c_1_30_1154",30,"C1"
"c_1_30_1167",30,"C1"
"c_1_30_118",30,"C1"
"c_1_30_1259",30,"C1"
"c_1_30_1288",30,"C1"
"c_1_30_1306",30,"C1"
"c_1_30_1325",30,"C1"
"c_1_30_1335",30,"C1"
"c_1_30_1349",30,"C1"
"c_1_30_1361",30,"C1"
"c_1_30_1369",30,"C1"
"c_1_30_1376",30,"C1"
"c_1_30_1377",30,"C1"
"c_1_30_1430",30,"C1"
"c_1_30_1494",30,"C1"
"c_1_30_1506",30,"C1"
"c_1_30_160",30,"C1"
"c_1_30_1602",30,"C1"
"c_1_30_1609",30,"C1"
"c_1_30_1637",30,"C1"
"c_1_30_1643",30,"C1"
"c_1_30_1657",30,"C1"
"c_1_30_1662",30,"C1"
"c_1_30_1675",30,"C1"
"c_1_30_1750",30,"C1"
"c_1_30_1821",30,"C1"
"c_1_30_183",30,"C1"
"c_1_30_1941",30,"C1"
"c_1_30_1974",30,"C1"
"c_1_30_2047",30,"C1"
"c_1_30_2085",30,"C1"
"c_1_30_2116",30,"C1"
"c_1_30_2122",30,"C1"
"c_1_30_2187",30,"C1"
"c_1_30_2196",30,"C1"
"c_1_30_2197",30,"C1"
"c_1_30_2204",30,"C1"
"c_1_30_2234",30,"C1"
"c_1_30_2237",30,"C1"
"c_1_30_2301",30,"C1"
"c_1_30_2356",30,"C1"
"c_1_30_2358",30,"C1"
"c_1_30_2375",30,"C1"
"c_1_30_2405",30,"C1"
"c_1_30_2526",30,"C1"
"c_1_30_2602",30,"C1"
"c_1_30_2614",30,"C1"
"c_1_30_2630",30,"C1"
"c_1_30_2670",30,"C1"
"c_1_30_2709",30,"C1"
"c_1_30_2812",30,"C1"
"c_1_30_282",30,"C1"
"c_1_30_2822",30,"C1"
"c_1_30_2851",30,"C1"
"c_1_30_2915",30,"C1"
"c_1_30_2921",30,"C1"
"c_1_30_2935",30,"C1"
"c_1_30_2980",30,"C1"
"c_1_30_2999",30,"C1"
"c_1_30_3071",30,"C1"
"c_1_30_3134",30,"C1"
"c_1_30_3166",30,"C1"
"c_1_30_3175",30,"C1"
"c_1_30_3187",30,"C1"
"c_1_30_348",30,"C1"
"c_1_30_357",30,"C1"
"c_1_30_369",30,"C1"
"c_1_30_415",30,"C1"
"c_1_30_460",30,"C1"
"c_1_30_464",30,"C1"
"c_1_30_485",30,"C1"
"c_1_30_499",30,"C1"
"c_1_30_506",30,"C1"
"c_1_30_560",30,"C1"
"c_1_30_566",30,"C1"
"c_1_30_573",30,"C1"
"c_1_30_605",30,"C1"
"c_1_30_617",30,"C1"
"c_1_30_62",30,"C1"
"c_1_30_639",30,"C1"
"c_1_30_642",30,"C1"
"c_1_30_645",30,"C1"
"c_1_30_676",30,"C1"
"c_1_30_683",30,"C1"
"c_1_30_746",30,"C1"
"c_1_30_750",30,"C1"
"c_1_30_770",30,"C1"
"c_1_30_793",30,"C1"
"c_1_30_83",30,"C1"
"c_1_30_830",30,"C1"
"c_1_30_841",30,"C1"
"c_1_30_86",30,"C1"
"c_1_30_884",30,"C1"
"c_1_30_915",30,"C1"
"c_1_30_997",30,"C1"
"c_1_31_155",31,"D1"
"c_1_31_157",31,"D1"
"c_1_31_200",31,"D1"
"c_1_31_286",31,"D1"
"c_1_31_333",31,"D1"
"c_1_31_40",31,"D1"
"c_1_31_50",31,"D1"
"c_1_32_133",32,"D4"
"c_1_32_45",32,"D4"
"c_1_32_85",32,"D4"
"c_1_32_86",32,"D4"
"c_1_33_1003",33,"E3"
"c_1_33_1018",33,"E3"
"c_1_33_1066",33,"E3"
"c_1_33_128",33,"E3"
"c_1_33_164",33,"E3"
"c_1_33_267",33,"E3"
"c_1_33_282",33,"E3"
"c_1_33_389",33,"E3"
"c_1_33_424",33,"E3"
"c_1_33_438",33,"E3"
"c_1_33_457",33,"E3"
"c_1_33_543",33,"E3"
"c_1_33_585",33,"E3"
"c_1_33_606",33,"E3"
"c_1_33_614",33,"E3"
"c_1_33_620",33,"E3"
"c_1_33_674",33,"E3"
"c_1_33_697",33,"E3"
"c_1_33_713",33,"E3"
"c_1_33_74",33,"E3"
"c_1_33_784",33,"E3"
"c_1_33_846",33,"E3"
"c_1_33_885",33,"E3"
"c_1_33_944",33,"E3"
"c_1_33_951",33,"E3"
"c_1_34_190",34,"E3"
"c_1_34_26",34,"E3"
"c_1_34_310",34,"E3"
"c_1_34_377",34,"E3"
"c_1_34_382",34,"E3"
"c_1_34_64",34,"E3"
"c_1_34_65",34,"E3"
"c_1_34_69",34,"E3"
"c_1_34_81",34,"E3"
"c_1_35_1019",35,"E4"
"c_1_35_102",35,"E4"
"c_1_35_1020",35,"E4"
"c_1_35_1128",35,"E4"
"c_1_35_1129",35,"E4"
"c_1_35_251",35,"E4"
"c_1_35_281",35,"E4"
"c_1_35_294",35,"E4"
"c_1_35_306",35,"E4"
"c_1_35_321",35,"E4"
"c_1_35_629",35,"E4"
"c_1_35_635",35,"E4"
"c_1_35_714",35,"E4"
"c_1_35_764",35,"E4"
"c_1_35_971",35,"E4"
"c_1_35_987",35,"E4"
"c_1_35_992",35,"E4"
"c_1_35_997",35,"E4"
"c_1_36_1005",36,"D5"
"c_1_36_1007",36,"D5"
"c_1_36_1094",36,"D5"
"c_1_36_1154",36,"D5"
"c_1_36_1215",36,"D5"
"c_1_36_124",36,"D5"
"c_1_36_1275",36,"D5"
"c_1_36_1333",36,"D5"
"c_1_36_1397",36,"D5"
"c_1_36_1399",36,"D5"
"c_1_36_1408",36,"D5"
"c_1_36_1433",36,"D5"
"c_1_36_1563",36,"D5"
"c_1_36_16",36,"D5"
"c_1_36_1610",36,"D5"
"c_1_36_1656",36,"D5"
"c_1_36_1805",36,"D5"
"c_1_36_1814",36,"D5"
"c_1_36_1868",36,"D5"
"c_1_36_1873",36,"D5"
"c_1_36_1911",36,"D5"
"c_1_36_1940",36,"D5"
"c_1_36_249",36,"D5"
"c_1_36_254",36,"D5"
"c_1_36_288",36,"D5"
"c_1_36_309",36,"D5"
"c_1_36_315",36,"D5"
"c_1_36_364",36,"D5"
"c_1_36_377",36,"D5"
"c_1_36_388",36,"D5"
"c_1_36_421",36,"D5"
"c_1_36_424",36,"D5"
"c_1_36_520",36,"D5"
"c_1_36_549",36,"D5"
"c_1_36_557",36,"D5"
"c_1_36_610",36,"D5"
"c_1_36_617",36,"D5"
"c_1_36_663",36,"D5"
"c_1_36_724",36,"D5"
"c_1_36_730",36,"D5"
"c_1_36_735",36,"D5"
"c_1_36_793",36,"D5"
"c_1_36_805",36,"D5"
"c_1_36_82",36,"D5"
"c_1_36_892",36,"D5"
"c_1_36_932",36,"D5"
"c_1_37_1114",37,"D6"
"c_1_37_1125",37,"D6"
"c_1_37_1248",37,"D6"
"c_1_37_1275",37,"D6"
"c_1_37_1349",37,"D6"
"c_1_37_1351",37,"D6"
"c_1_37_1450",37,"D6"
"c_1_37_1498",37,"D6"
"c_1_37_1545",37,"D6"
"c_1_37_1633",37,"D6"
"c_1_37_167",37,"D6"
"c_1_37_1722",37,"D6"
"c_1_37_1754",37,"D6"
"c_1_37_207",37,"D6"
"c_1_37_356",37,"D6"
"c_1_37_417",37,"D6"
"c_1_37_462",37,"D6"
"c_1_37_487",37,"D6"
"c_1_37_505",37,"D6"
"c_1_37_514",37,"D6"
"c_1_37_605",37,"D6"
"c_1_37_622",37,"D6"
"c_1_37_697",37,"D6"
"c_1_37_705",37,"D6"
"c_1_37_726",37,"D6"
"c_1_37_816",37,"D6"
"c_1_38_1",38,"E7"
"c_1_38_100",38,"E7"
"c_1_38_1022",38,"E7"
"c_1_38_1044",38,"E7"
"c_1_38_1143",38,"E7"
"c_1_38_1205",38,"E7"
"c_1_38_1250",38,"E7"
"c_1_38_1259",38,"E7"
"c_1_38_1295",38,"E7"
"c_1_38_1342",38,"E7"
"c_1_38_1411",38,"E7"
"c_1_38_1431",38,"E7"
"c_1_38_1493",38,"E7"
"c_1_38_1545",38,"E7"
"c_1_38_1602",38,"E7"
"c_1_38_1632",38,"E7"
"c_1_38_1652",38,"E7"
"c_1_38_1665",38,"E7"
"c_1_38_1743",38,"E7"
"c_1_38_1835",38,"E7"
"c_1_38_1892",38,"E7"
"c_1_38_1930",38,"E7"
"c_1_38_1986",38,"E7"
"c_1_38_1996",38,"E7"
"c_1_38_1999",38,"E7"
"c_1_38_2007",38,"E7"
"c_1_38_2014",38,"E7"
"c_1_38_2024",38,"E7"
"c_1_38_2041",38,"E7"
"c_1_38_2103",38,"E7"
